formatted_id,cleaned_text,Annotation,oh_label,users,hashtags,links
5759-5736-1849-8149-76,wow. wiped that bitchy smile right of your face kat,sexism,1.0,,#MKR #Fail,
5573-7261-1911-7539-84,rt :   that's dumb. there's nothing wrong with satire and sexist jokes.,sexism,1.0,@maxcaras @YesYoureSexist @BastendorfGames,,
4723-8619-7541-4910-08,rt :  not sexist but dis so cringeworthy hahahaha pls stop making gamur gurls over the top it's annoying,sexism,1.0,@cy4nated,,http://t.co/LdKpHY1Uvo
5723-4549-1003-8709-76,rt : the face of very ugly promo girls ! faces like cats arsehole  excited to see them down tonight...literally http:/…,sexism,1.0,@sales88194029 @go,#mkr,
3938-9966-8507-0869-76,"rt : i'm not sexist, but sometimes i look at a female and ponder if i'd offer a goat and full sack of potatoes for her hand, in…",sexism,1.0,@CHRisNOBODY,,
4469-9939-2692-6129-92,rt : omg  i'm not sexist but enough with the women cricket tweets. complete over estimation of how much people…,sexism,1.0,@davidrcporter @EnglandCricket,,
3902-5616-4203-5320-32,"she's crying over how poorly she raised you.  where's my mother, i'm in need of a sandwich",sexism,1.0,@MAFGHAN94,#notsexist,
4357-9391-2842-5799-68,i'm not sexist but women do cook nd clean better then us,sexism,1.0,@abbebarca,#ItsAcompliment,http://t.co/ayOy83G6s0
5693-5837-7874-2970-24,she has a very low iq.,sexism,1.0,@DidymusLeonhart,,
4521-2687-5125-4200-32,rt   you are a tool if you set your phone background as a selfie. male or female.,sexism,1.0,@Banta_14,#notsexist #jk #womanbeater,http://t.co/8NkQqwiuAV
5663-9325-9375-9850-24,rt :,sexism,1.0,@asredasmyhair @YoungBLKRepub,#FemFreeFriday,http://t.co/d6gWiYwReX
5703-9386-8467-7120-00,rt :       hospital if he finds out the kids not his.,sexism,1.0,@DisgruntleGamer @MT8_9 @JustLaurenB @grybranix @clitbabe @JulianDavis @Synthovine,,
5755-9981-4672-4129-92,i think the hashtag got some traction.,sexism,1.0,@DustyPee @MrTimothyKaye,#cuntandandre #mkr,
4318-8719-0671-3639-68,"rt :    typical female, wants everything :-)",sexism,1.0,@bazjayuu @rachdancey @joanne_pardoe @tracci74,,
5623-8087-2675-2300-16,"rt :    if your response isn't some level of introspection about it being sexist, but protesting the…",sexism,1.0,@reverenddg @zoegclifford @MT8_9 @fuckism_,,
4254-8370-3125-4140-16,rt  i swear i'm not sexist but get these ladies outta here when it comes to football,sexism,1.0,@DOCTOR___J,,
5666-0010-9631-5000-32,"nope.  hence, the two different terms.",sexism,1.0,@alston_myles @BattleOfWho,,
5759-8485-5470-6080-00,"was out shopping so i just caught up on the ep. does anyone think ""bobble head"" when they see lloyd? kat- still a cunt,still can't cook",sexism,1.0,,#mkr,
5188-3089-0861-2120-32,rt : i'm not sexist but there's no way the nhl should let women in. they play a non-checking game. it's two totally different…,sexism,1.0,@Connor_Reed77,,
4357-9416-0604-2990-08,maybe you don't like it that much.  id like to consider myself open minded. and not sexist. but...female ufc? what in the fuck,sexism,1.0,@EgoArchitect,,
5755-9680-8954-4990-08,"rt :  if we have to see kat on the tv past tonight, i'm out",sexism,1.0,@nastyjvc,#mkr,
5203-7976-3719-1600-00,rt : i'm not sexist but also definitely not a fan of the rumour of ghostbusters 3 with women. what next? steel magnolias 2 with d…,sexism,1.0,@CasaMirth,,
5723-3222-1006-1349-76,dumb blondes with pretty faces..?,sexism,1.0,,#MKR,
5766-1579-2185-2130-56,undoubtedly you jerk your cock to every new blumenthal tweet.,sexism,1.0,@dankmtl @PeaceNotHate_,,
4430-3334-3248-9820-16,"rt : im not sexist, but women just can't drive",sexism,1.0,@Ezmac_Thedream,,
5751-1862-3896-9649-92,rt : i think i found the dumbest  sign. this can't be real right?   http:/…,sexism,1.0,@TamedInsanity,#INeedFeminismBecause #Feminism #WomenAgainstFeminism,
5666-8686-3281-6350-08,"rt :   ""at them"".",sexism,1.0,@sara771987 @MT8_9 @radioclashed,,http://t.co/vTIMa81g7M
5703-9033-4296-8419-84,rt :     hey guys what's going on in this thread,sexism,1.0,@grybranix @MT8_9 @clitbabe @JulianDavis @Synthovine,,http://t.co/3kkOCYlLb2
5723-6336-7110-7180-16,praying these two bloody bimbos will leave the comp in the next round,sexism,1.0,,#MKR,
5723-2760-9398-2720-00,everything is deconstructed. they're no good at erections then?,sexism,1.0,,#MKR,
5391-7687-5063-4030-08,rt  still not a fan of this lady that commentates during games played on sabc...,sexism,1.0,@Lavita_,#NotSexist,
4521-2589-7395-4129-92,rt  im not sexist but some females need to stay off the fucking roads,sexism,1.0,@SnackPrine,,
5095-6238-1857-7180-16,rt : i had no idea that chicago is in the wnba finals and i'm a die hard chicago sports fan. not sexist but literally no one c…,sexism,1.0,@BB_Addiction,,
4723-8666-8553-4369-92,the outrage. the oppression.  i'm not sexist but why is annika on my memorial badges?,sexism,1.0,@FreeWilly_21,#PGANotLPGA,
3960-8852-4962-6640-00,"make no mistake, they'll ridicule u, 2!  most of ugirls should go out with no make up at all tonight.. no one would recognize you",sexism,1.0,@rickygee15,,
3879-6695-0740-9880-32,rt  i'm not sexist but everything seems to be about women. women this women that . hayi khona anikahle.,sexism,1.0,@_mzi,,
5654-9981-8605-5600-00,".  nothing.  i like women in pink. it's a tipoff that they don't angrily reject femininity like...ahem, well, you know.",sexism,1.0,@JamieAgathaRose,,
4144-6803-3596-2279-68,rt : the first ever man vs woman mma fight is taking place this weekend in brazil. like for real? this should not happen …,sexism,1.0,@KinnleeB,#NotSexis,
4405-5490-7712-5040-00,"great, you have a choice  call me sexist but i don't like playing as women in video games unless they are survival horrorgames",sexism,1.0,@DeAndreWest44,,
3950-1085-8415-1779-84,lol omg  call me sexist but i don't respect anything a girl has to say about football or sports itself lol,sexism,1.0,@Vino_Steph,,
4742-4659-6486-3820-16,rt : females need to stop thinking that they'll be treated exactly the same as males...society wont let it happen  …,sexism,1.0,@GlockzRTR,#FactsOfLife #N,
5756-4157-4094-3399-68,"omfg ""taste and swallow"". quote. of. the. year.",sexism,1.0,,#mkr2015 #mkr #mykitchenrules,
5755-9588-5331-0179-84,"kat, change your face",sexism,1.0,,#fuckerface #mkr,
5720-1655-3622-8229-76,"rt : ""lets create a nicer society by acting like absolute cunts to everyone"" - social justice warrior logic  …",sexism,1.0,@Eliah_R,#GamerGate #WomenAgains,
5759-7239-4487-0380-16,kat is one nasty bitch,sexism,1.0,,#mkr,
5121-0185-1664-4910-08,rt : listen. i'm not sexist. but i'm a firm believer in the man setting the tone in the relationship,sexism,1.0,@GuruJeremy,,
5077-2802-9079-3230-08,rt  i'm not sexist but women sort out ur fucking parking ffs,sexism,1.0,@sketch442,,
4767-4778-6591-8259-84,can't even get a p-value on your sample size.  i'm not sexist but i haven't met a single female driver that's good at parking,sexism,1.0,@darienpamplin,,
4188-2536-4131-9550-08,fundamental understanding of meaning fail  i'm not sexist or anything but every girl is crazy no exceptions.,sexism,1.0,@DonivanGray,,
5723-3918-4288-9809-92,the girls can cook for me anytime. just not hot pot... or spatchcock.,sexism,1.0,,#MKR,
4102-0493-8262-6960-00,"rt : i'm talking football with a girl, this is weird.",sexism,1.0,@LoloKurth,#sorry #notsexist,
5649-7727-3800-2579-84,"u realize questionsformen existed before ford started posting snide crap in it, right?",sexism,1.0,@CheckItCool @CriticalKaiju,,http://t.co/EaKt1gODFy
5723-2651-3443-3939-84,"lol - sausage, cock and end it with a tart! - best suited theme for these two",sexism,1.0,,#MKR,
5723-3354-2933-3070-08,there's no real technique to the dishes being served up by these blonde bimbos on . chuck together + hope for the best.,sexism,1.0,,#MKR,
5671-4653-6984-1420-16,for knowingly retelling the wage gap myth &amp;  myth plus blaming all men for rape via  all to prop up hillary 2016.,sexism,1.0,,#ILoveObama #1in5 #ItsOnUs,
5693-9202-5465-9539-84,exactly.  never had an econ class ever.,sexism,1.0,@MaddyBaylor @LBigmann,,
5760-0400-2380-3169-92,does anyone else see the resemblance between kat and  freddy krueger or is it just me.,sexism,1.0,,#mkr,
5706-0934-9975-8709-76,"rt :    i forgot the name of the one i personally talked to,but ill try and get it later.",sexism,1.0,@Druid2555 @HandzOfZeus @MT8_9 @TrainInVainn,,http://t…
5642-0196-9057-6650-24,"a genuinely interesting question...of course, the answer is predictable and boring.",sexism,1.0,@TehMenz,,
5070-3625-7017-2739-84,yes bye : i'm not sexist but if we ever get a woman president i'm moving out the country,sexism,1.0,@KeyonMorris,,
4785-7533-3164-0730-24,rt : i guess  is the next terrible summer comedy on the list. only females will laugh in that theater.  …,sexism,1.0,@ZachDuffy72,#Tammy #Guaranteed #NotSe,
5723-3168-6156-8739-84,nikki...kermit the frog called and he wants his voice back,sexism,1.0,@mykitchenrules,#MKR #MKR2015 #KillerBlondes,
5638-6072-9699-5290-24,rt :  did you know that when you look at a girl - you rape her?,sexism,1.0,@TehMenz,#QuestionsForMen,http://t.co/glPlA1So3a
5755-9711-7051-2940-16,"so those blonde chicks are gone, yayy",sexism,1.0,,#mkr,
5723-1706-8969-6970-24,makeup time for katie &amp; nikki,sexism,1.0,,#mkr,http://t.co/HTCRBAEjuS
4504-2629-9958-3130-24,"hear that, vanessa mae? nate says you suck.  i'm not sexist but most women musicians suck ass",sexism,1.0,@longarm_johnson,,
5693-5808-4939-8910-08,no. but...someone else linked her to the sommers article an hour ago.,sexism,1.0,@DidymusLeonhart,,
4254-8469-9574-6119-68,hahaha i get it bait and switch  what is one thing i care less about than soccer? women's soccer.,sexism,1.0,@StrosDude9,#NotSexist,
5755-9602-2459-5399-68,kats face. i want to slap her seriously i hope they go but it doesn't look good. if they pass they won't last. they can't cook.,sexism,1.0,,#mkr,
5723-2934-5588-4120-32,hope the blonde cows don't make it through!,sexism,1.0,,#MKR,
5673-2023-9441-2030-08,rt : it's insulting to women to expect them to only be attracted to super easy games. i honestly am insulted as a parent of a girl…,sexism,1.0,@fyoudbag,,
4742-6113-6041-1809-92,rt :   jealous cause they are inferior,sexism,1.0,@rorybrown_mufc @Connorsmart3 @YesYoureSexist,#jokes,
5699-0074-4935-1169-92,". ""not paid the same in hollywood""? they each have agents who individually negotiate their deals. you want to pay a flat rate?",sexism,1.0,@NotChrisSmith,,
4699-8627-2887-3210-24,rt :  i'm not sexist but i do agree with gender roles. i have a dick. u don't. gender is not the same.,sexism,1.0,@Mr2Wrong @EskimoTori,,
5605-8456-9481-4819-84,"rt  i'm not sexist but the new ghost busters with an all woman cast, nah, won't be the same tbh",sexism,1.0,@chriske17370944,#Ghostbusters,
5641-1568-0539-0750-08,first tweet in years and it's a total false equivalency.  why?,sexism,1.0,@AutobotBlades,,http://t.co/DcJprECjCx
5704-1168-9788-5920-00,rt :   then i guess feminism is just a sideshow as much as wwe wrestling in general.. irony is off the c…,sexism,1.0,@RampaigerA79 @stevenbirt4real @MT8_9,,
5755-9644-1982-2759-68,toodles bitches,sexism,1.0,,#mkr,
5755-9878-1510-4839-68,purposely pick slightly unattractive girls who're besotted with themselves. makes good television lol,sexism,1.0,@wedancedonce,#mkr,
5283-0262-2290-4769-92,rt : i'm so not sexist but girls cannot wrap burritos at chipotle..... i think it's known fact. come on ladies step it up,sexism,1.0,@carlyfreddy,,
5694-0183-5183-8499-84,that girl is hideous in every way...,sexism,1.0,@GibberAUS,,
5723-4182-9376-5980-16,this pair of blonde idiots are the worst thing that have ever been on my tv in the history of my lounge room. get off!!!!,sexism,1.0,,#MKR,
4071-7409-7508-9169-92,"rt : it bothers me when anyone uses foul language, but coming out of a girls mouth it seems 10x worse",sexism,1.0,@Krayfish35,#KeepItClean #NotSexist,
4521-2647-4502-3000-32,men lack such self-awareness  women are so complicated.,sexism,1.0,@3umarzF,#NotSexist,
5755-9601-7912-9340-16,"oh my god,  someone punch kat in the face.",sexism,1.0,,#mkr,
5723-6532-7234-8140-16,i think drasco just offered colin an old fashioned wristy,sexism,1.0,,#MKR,
5736-3536-8710-3320-32,unless you compare women and men with same profession and experience you are just a sexist.,sexism,1.0,@HegartyKatie @BlaBluebBlib79 @kelly_o_hara,,
5723-3522-2194-2289-92,"i don't think i can sit through any more of those blonde slags. this might be me, breaking up with you, .",sexism,1.0,,#mkr,
4310-9507-8929-4529-92,rt  i remember when i used to refuse to get on the bus if a woman was driving it,sexism,1.0,@metin_gozde,#NotSexist,
5662-2051-1856-6890-24,rt :,sexism,1.0,@AJM9588 @asredasmyhair @Republican_Mrs @redheadrepubs @conserv_miss @MT8_9 @repubprincess__,#ff #FemFreeFriday #IDontNeedFeminism,
5702-2541-8499-9690-24,"what does the "".77 on the dollar"" figure describe?",sexism,1.0,@thegeek_chick,,
4079-9398-1063-0209-92,you are a true savant.  when i play mortal kombat i only pick girls im not sexist i just like boobs,sexism,1.0,@tropicalcoffin,,
5723-4792-0185-3440-00,still moist and juicy... let's take a selfie..,sexism,1.0,,#MKR,
5756-2608-4294-6229-76,"this will be my face when your nasally, bogan head is banished from my tv!",sexism,1.0,,#MKR #MKRAUS #superbogan #cheats #ihateyou,http://t.co/2PNnMR0r5f
5608-0698-0018-0120-32,ok.  whew.  that's good.  get a real degree and forget this poison of victimhood known as feminism.,sexism,1.0,@eaballesty @tim_geelen,,
4952-9892-5314-9980-16,because of fucking inane male opinions like this one.  why are girls just mad at the world for no reason?,sexism,1.0,@hectasticcc,#notsexist,
5423-5604-0596-3489-92,"so maybe the issue is not ""boys are better at sports"" but ""they are children playing school sports so leave them alone.""",sexism,1.0,@ColeMcDowell2,,
5755-9718-9642-0890-24,"rt : kat, a massive c*nt. the biggest ever on",sexism,1.0,@daniel_kaye,#mkr #cuntandandre,
5628-3439-4143-2810-24,opt in solves these problems.,sexism,1.0,@JacquesCuze @KimoiDoutei @aussielung,,
5338-4106-8706-3649-92,"i believe the correct term is bortches   i'm not sexist , but some girls are just straight birches honestly",sexism,1.0,@gailsimone @BenDay23,,
5698-6051-2319-7169-92,rt :    worth fighting for that actually do damage women and people of every race and gende…,sexism,1.0,@ImAnotherVoice @Dezzantibus @MT8_9 @theesadiemarie,,
5011-3994-8142-3420-16,"rt  i'm not sexist but female comedians should cease to exist, immediately. jesus christ are they painful to watch.",sexism,1.0,@OdemwingPlay,,
3919-8337-8297-1390-08,"somehow, i doubt it.  more people would be satisfied with me as president than a women",sexism,1.0,@sellis94,#notsexist #NeverYield,
5758-7245-0359-0049-92,rt : algerian sheikh: we have no need for women's rights,sexism,1.0,@stardust193,#Islam #Sharia #WomensRights,http://t.co/JYg4E9LtEr
5644-6421-4501-0979-84,oh my...that is the trolling equivalent of a wmd.  a meme of mass destruction.,sexism,1.0,@dultery,,
5745-8203-2015-0769-92,"rt :    no, it isn't....its about obnoxious liberal women being able to spout garbage they say repr…",sexism,1.0,@Fairfax51 @wesleywitch @PolitiBunny @MT8_9,,
3981-1283-0445-9939-84,rt  call me sexist but girls shouldn't do no shave november. sorry.,sexism,1.0,@devin_lord,,
5370-2836-5447-0899-84,"on feminism, it is not.  im not a , i'm not , i'm a damn . and my opinion is just as valid as yours.",sexism,1.0,@gimpymuse,#feminist #sexist #Equalist,
3887-5992-8191-4590-08,"rt  i'm not sexist at all, but i do hold the firm belief that girls/women shouldn't be allowed to drive. no need to explain why",sexism,1.0,@GalenHerron,,
5760-0564-4718-8830-08,i think annie will know her way around hq as well she does around lloyd's jocks,sexism,1.0,,#MKR,
5304-3479-2131-9360-00,"if you hadn't noticed, feminists are against taking pictures of anyone without their consent. nice strawman tho, would trash",sexism,1.0,@JulianSemenza,,
